,id,country,affiliation,draft,title,submission_date,wg,docid
128,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-mpls-over-tsn-07,Deterministic Networking (DetNet) Data Plane: MPLS over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9037
129,110614,,Huawei Network.IO Innovation Lab,draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
130,124759,USA,"Dolby Laboratories, Inc.",draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
131,122934,USA,"MistIQ Technologies, Inc",draft-ietf-detnet-security-16,Deterministic Networking (DetNet) Security Considerations,2021-06-01,detnet,RFC9055
132,110053,Hungary,Ericsson,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
133,10064,,"LabN Consulting, L.L.C.",draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
134,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
135,109800,,Jouni Korhonen,draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
136,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-ip-over-mpls-09,Deterministic Networking (DetNet) Data Plane: IP over MPLS,2021-10-01,detnet,RFC9056
137,105922,US,Huawei Technologies Co. Ltd,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
138,8673,Switzerland,EPFL,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
139,124891,Switzerland,EPFL,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
140,125209,China,Huawei Technologies Co. Ltd,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
141,110053,Hungary,Ericsson,draft-ietf-detnet-bounded-latency-10,Deterministic Networking (DetNet) Bounded Latency,2022-11-01,detnet,RFC9320
142,113047,,Ericsson,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
143,107762,,Huawei,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
144,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-oam-15,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the MPLS Data Plane",2024-02-01,detnet,RFC9546
145,113047,,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
146,125738,FRANCE,CNRS,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
147,123411,FRANCE,IMT Atlantique,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
148,106740,Spain,Universidad Carlos III de Madrid,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
149,110053,Hungary,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
150,118295,Hungary,Ericsson,draft-ietf-detnet-oam-framework-11,"Framework of Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet)",2024-03-01,detnet,RFC9551
151,110053,Hungary,Ericsson,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
152,118295,Hungary,Ericsson,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
153,128239,Germany,Hirschmann Automation and Control GmbH,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
154,107914,Germany,Hirschmann Automation and Control GmbH,draft-ietf-detnet-pof-11,Deterministic Networking (DetNet): Packet Ordering Function,2024-03-01,detnet,RFC9550
155,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
156,118295,Hungary,Ericsson,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
157,3844,,Malis Consulting,draft-ietf-detnet-mpls-over-ip-preof-11,"Deterministic Networking (DetNet) Packet Replication, Elimination, and Ordering Functions (PREOF) via MPLS over UDP/IP",2024-04-01,detnet,RFC9566
158,122640,,Huawei Technologies,draft-ietf-detnet-yang-20,Deterministic Networking (DetNet) YANG Data Model,2024-10-01,detnet,RFC9633
159,109341,,China Mobile,draft-ietf-detnet-yang-20,Deterministic Networking (DetNet) YANG Data Model,2024-10-01,detnet,RFC9633
160,106444,,Equinix,draft-ietf-detnet-yang-20,Deterministic Networking (DetNet) YANG Data Model,2024-10-01,detnet,RFC9633
161,123779,,ETRI,draft-ietf-detnet-yang-20,Deterministic Networking (DetNet) YANG Data Model,2024-10-01,detnet,RFC9633
162,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-yang-20,Deterministic Networking (DetNet) YANG Data Model,2024-10-01,detnet,RFC9633
163,113047,,Ericsson,draft-ietf-detnet-ip-oam-13,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the IP Data Plane",2024-10-01,detnet,RFC9634
164,107762,,Huawei,draft-ietf-detnet-ip-oam-13,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the IP Data Plane",2024-10-01,detnet,RFC9634
165,103156,United States of America,Dell EMC,draft-ietf-detnet-ip-oam-13,"Operations, Administration, and Maintenance (OAM) for Deterministic Networking (DetNet) with the IP Data Plane",2024-10-01,detnet,RFC9634
